date,average_tas_c
1869-08-01,-22.19985561370848
1869-09-01,-25.652237319946266
1869-10-01,-33.52080631256101
1869-11-01,-18.719722938537586
1869-12-01,-22.93484573364256
1870-01-01,-19.423306274414045
1870-02-01,-8.922655868530228
1870-03-01,-1.6060367584228175
1870-04-01,0.0692146301269645
1870-05-01,-0.791181182861294
1870-06-01,-3.937791061401356
1870-07-01,-15.282233047485306
1870-08-01,-21.02924041748045
1870-09-01,-22.732696533203097
1870-10-01,-29.37567443847655
1870-11-01,-29.63172092437742
1870-12-01,-23.881657791137684
1871-01-01,-21.3875341415405
1871-02-01,-9.141881561279263
1871-03-01,-1.7870410919189226
1871-04-01,-0.4131572723388217
1871-05-01,-0.8063873291015398
1871-06-01,-4.077128601074207
1871-07-01,-10.944367980956997
1871-08-01,-24.97396030426023
1871-09-01,-14.178704833984341
1871-10-01,-29.831189346313465
1871-11-01,-29.92235584259032
1871-12-01,-27.793045043945284
1872-01-01,-20.81751346588132
1872-02-01,-10.151724624633744
1872-03-01,-0.9493404388427393
1872-04-01,-0.01195526123046875
1872-05-01,-1.5007644653319971
1872-06-01,-6.806444549560524
1872-07-01,-13.475640869140591
1872-08-01,-19.730943679809542
1872-09-01,-25.862062835693337
1872-10-01,-27.94803810119626
1872-11-01,-27.201793479919417
1872-12-01,-29.15792179107663
1873-01-01,-25.038868141174305
1873-02-01,-11.007406234741211
1873-03-01,-1.6478424072265625
1873-04-01,-0.4357975006103061
1873-05-01,-1.2199138641357195
1873-06-01,-3.567063522338856
1873-07-01,-12.253521156311024
1873-08-01,-16.79985027313228
1873-09-01,-22.7025409698486
1873-10-01,-32.39434051513669
1873-11-01,-28.3598793029785
1873-12-01,-30.83784255981442
1874-01-01,-21.381160163879372
1874-02-01,-7.975498199462891
1874-03-01,-2.240566635131813
1874-04-01,-0.3111221313476449
1874-05-01,-2.372290420532181
1874-06-01,-4.138577270507767
1874-07-01,-8.906814956665016
1874-08-01,-19.42654170989988
1874-09-01,-24.583886528015114
1874-10-01,-30.986054611206043
1874-11-01,-32.860005378723116
1874-12-01,-29.431038284301735
1875-01-01,-23.427273559570295
1875-02-01,-10.037687301635742
1875-03-01,-2.1051982879638445
1875-04-01,-0.5505470275878679
1875-05-01,-0.3516651153564112
1875-06-01,-3.869619369506836
1875-07-01,-11.859014511108398
1875-08-01,-19.449809074401827
1875-09-01,-16.46006469726558
1875-10-01,-28.24357910156249
1875-11-01,-30.72411785125729
1875-12-01,-33.4891984939575
1876-01-01,-23.54332885742184
1876-02-01,-12.114297103881825
1876-03-01,-2.524132919311512
1876-04-01,-1.1268634796142578
1876-05-01,-2.052535247802723
1876-06-01,-5.698323059081986
1876-07-01,-14.493924713134732
1876-08-01,-26.4090663909912
1876-09-01,-30.259629440307606
1876-10-01,-30.68452072143552
1876-11-01,-28.88884410858151
1876-12-01,-24.568137931823713
1877-01-01,-13.169492721557617
1877-02-01,-6.478855895996048
1877-03-01,-2.0166759490966797
1877-04-01,-0.315243530273392
1877-05-01,-1.786007690429642
1877-06-01,-6.719378280639603
1877-07-01,-11.607688903808594
1877-08-01,-25.583918380737288
1877-09-01,-25.048300361633267
1877-10-01,-25.504562187194807
1877-11-01,-29.780625343322725
1877-12-01,-28.01939105987546
1878-01-01,-20.718390274047835
