date,year,month,average_tas_c
2028-04-11,2028,Apr,0.42091941833496094
2028-05-12,2028,May,0.4004505157470817
2028-06-11,2028,Jun,-4.10834617614745
2028-07-12,2028,Jul,-8.17195663452145
2028-08-11,2028,Aug,-19.68912830352781
2028-09-11,2028,Sep,-13.095890045166016
2028-10-11,2028,Oct,-14.88619613647461
2028-11-09,2028,Nov,-15.257034111022904
2028-12-10,2028,Dec,-11.581295204162586
2029-01-09,2029,Jan,-5.381150436401356
2029-02-09,2029,Feb,-0.3718093872070085
2029-03-11,2029,Mar,0.5526302337646598
2029-04-11,2029,Apr,1.0693458557129247
2029-05-12,2029,May,-0.5434474945068359
2029-06-11,2029,Jun,-6.0286247253417855
2029-07-12,2029,Jul,-6.744919204711891
2029-08-11,2029,Aug,-20.891610717773403
2029-09-11,2029,Sep,-10.748384475708008
2029-10-11,2029,Oct,-15.520399475097634
2029-11-09,2029,Nov,-9.99950675964351
2029-12-10,2029,Dec,-9.773808670043934
2030-01-09,2030,Jan,-2.350661849975552
2030-02-09,2030,Feb,0.4494987487793196
2030-03-11,2030,Mar,0.99346923828125
2030-04-11,2030,Apr,1.0879470825195767
2030-05-12,2030,May,-0.388943481445267
2030-06-11,2030,Jun,-5.639109802246082
2030-07-12,2030,Jul,-2.0535411834716797
2030-08-11,2030,Aug,-14.874571228027321
2030-09-11,2030,Sep,-17.393795394897438
2030-10-11,2030,Oct,-22.048712921142567
2030-11-09,2030,Nov,-23.966065406799288
2030-12-10,2030,Dec,-12.473097991943348
2031-01-09,2031,Jan,-6.127426528930641
2031-02-09,2031,Feb,-0.8826816558837436
2031-03-11,2031,Mar,0.5222480773925895
2031-04-11,2031,Apr,0.16647377014163567
2031-05-12,2031,May,-2.416074752807617
2031-06-11,2031,Jun,-10.67517814636227
2031-07-12,2031,Jul,-17.898052597045876
2031-08-11,2031,Aug,-26.427915000915505
2031-09-11,2031,Sep,-31.983041954040516
2031-10-11,2031,Oct,-26.23004112243649
2031-11-09,2031,Nov,-28.38119392395018
2031-12-10,2031,Dec,-14.881632995605457
2032-01-09,2032,Jan,-8.300710296630825
2032-02-09,2032,Feb,-1.8914493560790788
2032-03-10,2032,Mar,0.49465255737305824
2032-04-10,2032,Apr,-0.4920486450195085
2032-05-11,2032,May,-1.5167884826660156
2032-06-10,2032,Jun,-2.8463581085204623
2032-07-11,2032,Jul,-13.635028266906716
2032-08-10,2032,Aug,-15.245566940307583
2032-09-10,2032,Sep,-17.33473873138425
2032-10-10,2032,Oct,-20.733713340759266
2032-11-08,2032,Nov,-19.42749595642087
2032-12-09,2032,Dec,-11.128468704223621
2033-01-08,2033,Jan,-4.186215209960892
2033-02-08,2033,Feb,-0.41447982788082527
2033-03-10,2033,Mar,0.9256893157959212
2033-04-10,2033,Apr,1.126275253295944
2033-05-11,2033,May,-0.24127159118648933
2033-06-10,2033,Jun,-6.158163833618119
2033-07-11,2033,Jul,-12.655928802490223
2033-08-10,2033,Aug,-18.05170555114745
2033-09-10,2033,Sep,-12.905292892456032
2033-10-10,2033,Oct,-16.175083541870094
2033-11-08,2033,Nov,-13.691637611389126
2033-12-09,2033,Dec,-11.743140411376942
2034-01-08,2034,Jan,-5.562020874023403
2034-02-08,2034,Feb,0.3862113952636719
2034-03-10,2034,Mar,1.5931381225586279
2034-04-10,2034,Apr,1.6288265228271825
2034-05-11,2034,May,-1.9585857391357422
2034-06-10,2034,Jun,-5.440353012084927
2034-07-11,2034,Jul,-10.749649047851562
2034-08-10,2034,Aug,-8.19565200805664
2034-09-10,2034,Sep,-25.149612808227516
2034-10-10,2034,Oct,-17.85192832946774
2034-11-08,2034,Nov,-15.195756340026833
2034-12-09,2034,Dec,-15.584466934204102
2035-01-08,2035,Jan,-4.7066242218017464
2035-02-08,2035,Feb,-0.6409992218017351
2035-03-10,2035,Mar,0.9153293609619482
2035-04-10,2035,Apr,0.9963798522949219
2035-05-11,2035,May,-0.11032142639157883
2035-06-10,2035,Jun,-2.6380233764648438
2035-07-11,2035,Jul,-7.411211395263649
2035-08-10,2035,Aug,-3.5689334869384766
2035-09-10,2035,Sep,-12.917010879516567
2035-10-10,2035,Oct,-15.838962364196732
2035-11-08,2035,Nov,-13.227040481567371
2035-12-09,2035,Dec,-9.15131492614745
2036-01-08,2036,Jan,-4.224732971191372
2036-02-08,2036,Feb,-0.5543369293212663
2036-03-09,2036,Mar,1.2573070526123047
2036-04-09,2036,Apr,2.471593093872116
2036-05-10,2036,May,0.41915321350097656
2036-06-09,2036,Jun,-3.723947906494118
2036-07-10,2036,Jul,-11.394935607910156
2036-08-09,2036,Aug,-15.106938743591286
2036-09-09,2036,Sep,-15.62141075134275
2036-10-09,2036,Oct,-23.380628013610817
2036-11-07,2036,Nov,-27.090722274780262
2036-12-08,2036,Dec,-10.431097412109352
2037-01-07,2037,Jan,-6.717922973632767
2037-02-07,2037,Feb,-0.591414642333973
2037-03-09,2037,Mar,0.8000175476074673
2037-04-09,2037,Apr,0.09826049804689774
2037-05-10,2037,May,-1.2866172790527344
2037-06-09,2037,Jun,-4.137953948974598
2037-07-10,2037,Jul,-6.013317108154297
2037-08-09,2037,Aug,-9.927085876464844
2037-09-09,2037,Sep,-16.905571746826126
2037-10-09,2037,Oct,-12.849270057678211
2037-11-07,2037,Nov,-11.976821708679154
2037-12-08,2037,Dec,-15.417291069030739
2038-01-07,2038,Jan,-3.499863815307606
2038-02-07,2038,Feb,-0.35897712707514984
2038-03-09,2038,Mar,0.9178024291992415
2038-04-09,2038,Apr,1.6185409545898892
2038-05-10,2038,May,-1.4746105194091683
2038-06-09,2038,Jun,-6.253084182739258
2038-07-10,2038,Jul,-10.972682189941395
2038-08-09,2038,Aug,-14.24579582214352
2038-09-09,2038,Sep,-19.69699020385741
2038-10-09,2038,Oct,-26.681645965576138
2038-11-07,2038,Nov,-21.223690223693836
2038-12-08,2038,Dec,-9.167945861816406
2039-01-07,2039,Jan,-6.186088180541958
2039-02-07,2039,Feb,-0.21370506286621094
2039-03-09,2039,Mar,1.7603363037109716
2039-04-09,2039,Apr,2.0169601440429688
2039-05-10,2039,May,-0.7063850402831804
